StationId,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
DL031,9/4/2015 9:00,87.5,231,16.31,50.39,67.16,25.78,0.78,8.25,49,3.32,8.28,,246,Poor
DL031,9/4/2015 10:00,86.17,230,7.67,45.29,50.85,26.04,0.81,8.03,39.67,3.93,11.24,,247,Poor
DL031,9/4/2015 11:00,71.67,264.17,3.46,35.16,36,18.86,0.6,32.84,34.17,3.08,10.77,,240,Poor
DL031,9/4/2015 12:00,90,287.83,2.98,24.59,25.98,21.69,0.53,11.97,29.92,2.24,9.96,,238,Poor
DL031,9/4/2015 13:00,65.17,385.33,3.2,26.77,28.22,19.25,0.5,7.94,26.83,1.99,7.95,,226,Poor
DL031,9/4/2015 14:00,62.17,191.33,3.31,24.56,26.43,16.62,0.47,7.26,25,1.83,8.52,,224,Poor
DL031,9/4/2015 15:00,42.17,255.17,2.62,21.56,22.78,16,0.53,6.08,24.83,1.59,7.32,,217,Poor
DL031,9/4/2015 16:00,42.25,203,2.47,24.55,25.25,15.32,0.44,5.53,26.42,1.67,6.95,,208,Poor
DL031,9/4/2015 17:00,51,164.67,2.65,28.08,28.65,15.38,0.5,5.49,29.25,2.28,11.51,,203,Poor
DL031,9/4/2015 18:00,34.83,170.67,1.78,39.64,37.75,15.1,0.56,6.22,31,2.56,12.18,,198,Moderate
DL031,9/4/2015 19:00,53.67,181.83,6.07,79.57,79.21,13.56,0.92,7.74,34.08,4.3,16.89,,195,Moderate
DL031,9/4/2015 20:00,52.83,174,50.62,114.88,171.48,13.21,1.61,9.71,37.25,8.67,29.49,,193,Moderate
DL031,9/4/2015 21:00,65.17,212.33,134.86,119.23,290.42,18.78,2.82,13.78,47.33,12.6,44.02,,192,Moderate
DL031,9/4/2015 22:00,123.83,341.83,361.63,117.48,,24.77,5.48,22.6,57.75,20.67,59.77,,193,Moderate
DL031,9/4/2015 23:00,196.67,383.83,201.19,111.43,374.04,21.09,3.97,21.16,56.17,20.89,60.28,,195,Moderate
DL031,9/5/2015 0:00,111,273.83,219.42,99.71,388.49,25.49,3.42,21.24,63.08,18.16,54.93,,194,Moderate
DL031,9/5/2015 1:00,86.83,266.67,181.67,91.31,329.44,26.71,2.28,15.32,65,16.92,51.27,,193,Moderate
DL031,9/5/2015 2:00,63.83,206.5,121.61,82.13,239.23,28.93,1.72,10.78,64.25,12.29,41.88,,191,Moderate
DL031,9/5/2015 3:00,59.5,188.17,54.1,63.22,130.2,28.18,1.02,6.73,60.5,7.11,27.7,,190,Moderate
DL031,9/5/2015 4:00,89.33,179.17,37.88,55.92,101.54,27.19,0.82,5.88,59.58,4.75,17.37,,190,Moderate
DL031,9/5/2015 5:00,77,157.67,56.04,58.25,128.42,33.47,1.05,7.24,60.83,4.37,15.36,,188,Moderate
DL031,9/5/2015 6:00,80.17,171,19.35,52.01,72.77,29.46,0.97,5.8,57.75,4.11,11.53,,186,Moderate
DL031,9/5/2015 7:00,68.5,173.83,25.52,55.53,84.33,28.18,0.7,8.4,57.58,3.51,8.63,,186,Moderate
DL031,9/5/2015 8:00,56,187,12.93,46.77,59.33,27.29,0.63,8.8,51.83,3.62,7.45,,186,Moderate
DL031,9/5/2015 9:00,57,184.4,7.38,37.7,43.69,27.84,0.51,8.82,46.58,2.93,6.59,,184,Moderate
DL031,9/5/2015 10:00,62.33,192.5,4.65,35.23,37.75,27.9,0.46,8.91,42.25,3.56,8.72,,183,Moderate
DL031,9/5/2015 11:00,64,185,1.84,26.6,26.22,25.99,0.5,32.04,37.42,2.98,7.47,,181,Moderate
DL031,9/5/2015 12:00,,,1.8,25.4,25.1,27.6,0.5,16.9,,2.8,7.2,,179,Moderate
DL031,9/5/2015 13:00,,,,,,,,,,,,,174,Moderate
DL031,9/5/2015 14:00,,,,,,,,,,,,,175,Moderate
DL031,9/5/2015 15:00,,,,,,,,,,,,,173,Moderate
DL031,9/5/2015 16:00,,,,,,,,,,,,,174,Moderate
DL031,9/5/2015 17:00,,,,,,,,,,,,,175,Moderate
DL031,9/5/2015 18:00,,,,,,,,,,,,,177,Moderate
DL031,9/5/2015 19:00,,,,,,,,,,,,,178,Moderate
DL032,5/7/2018 10:00,152,409,2,12.41,14.41,104.28,0.78,26.84,89.26,0.63,3.1,,318,Very Poor
DL032,5/7/2018 11:00,122,387,5.53,15.63,44.61,58.71,0.58,10.81,94.97,0.99,2.3,,323,Very Poor
DL032,5/7/2018 12:00,103,350,2.85,13.71,19.52,77.33,0.54,11.18,130.52,0.59,1.91,,319,Very Poor
DL032,5/7/2018 13:00,111,400,1.47,10.2,14.37,72.68,0.53,10.87,157.58,0.38,1.75,,291,Poor
DL032,5/7/2018 14:00,94,256,1.23,10.35,42.73,43.23,0.53,5.67,182.48,0.96,1.73,,291,Poor
DL032,5/7/2018 15:00,97,288,1.25,14.22,11.67,67.46,0.55,8.73,184.95,0.32,1.68,,289,Poor
DL032,5/7/2018 16:00,110,348,1.42,11.96,15.87,51.28,0.47,7.48,160.96,0.32,1.5,,295,Poor
DL032,5/7/2018 17:00,118,410,2.43,10.03,24.43,29.44,0.37,4.44,115.97,0.48,1.28,,301,Very Poor
DL032,5/7/2018 18:00,124,427,1.27,11.1,18.12,34.65,0.35,4.59,124.44,0.46,1.15,,304,Very Poor
DL032,5/7/2018 19:00,133,477,3.73,29.63,33.38,41.83,0.97,7.33,62.64,0.15,1.25,,318,Very Poor
DL032,5/7/2018 20:00,157,582,15.89,50.01,65.97,54.54,2.17,9.28,19.52,0.38,3.43,,340,Very Poor
DL032,5/7/2018 21:00,207,701,16.07,51.99,67.77,73.69,2.54,16.18,30.55,0.65,5.58,,366,Very Poor
DL032,5/7/2018 22:00,260,880,7.29,51.22,58.52,78.58,2.26,19.42,14.48,1.12,7.8,,396,Very Poor
DL032,5/7/2018 23:00,233,696,12.08,50.67,62.72,80.65,1.7,14.96,8.96,2.32,8.29,,415,Severe
DL032,5/8/2018 0:00,185,497,1.61,17.05,14.88,71.37,0.55,6.41,46.89,1.95,5.5,,424,Severe
DL032,5/8/2018 1:00,399,,1.08,,4.73,69.87,0.33,6.12,66.67,0.35,2.12,,431,Severe
DL032,5/8/2018 2:00,94,742,0.77,,3.89,71.21,0.52,6.46,66.53,0.15,1.2,,452,Severe
DL032,5/8/2018 3:00,53,549,0.7,,0.34,6.44,0.08,5.9,66.7,0.1,0.9,,466,Severe
DL032,5/8/2018 4:00,31,144.75,,,0.1,1.08,0.06,,,,,,454,Severe
DL032,5/8/2018 5:00,38,107,,,0.1,0.97,0.06,,,,,,444,Severe
DL032,5/8/2018 6:00,33,99,,,0.1,0.9,0.05,,,,,,429,Severe
DL032,5/8/2018 7:00,30,66,,,0.1,0.9,0.05,,,,,,408,Severe
DL032,5/8/2018 8:00,27,83,,,0.1,0.85,0.02,1,9.9,,,,382,Very Poor
DL032,5/8/2018 9:00,34,129,,,0.13,1.18,0.03,,,,,,353,Very Poor
DL032,5/8/2018 10:00,44,157,,,0.15,1.28,0.07,,,,,,339,Very Poor
DL032,5/8/2018 11:00,35,114,,,0.1,1.15,0.09,,,,,,325,Very Poor
DL032,5/8/2018 12:00,35,114,,,0.1,1.2,0.09,,,,,,312,Very Poor
DL032,5/8/2018 13:00,36,106,,,0.1,1.08,0.09,,,,,,297,Poor
DL032,5/8/2018 14:00,31,114,,,0.1,1,0.1,,,,,,290,Poor
DL032,5/8/2018 15:00,35,112,,,0.1,0.85,0.11,,,,,,283,Poor
DL032,5/8/2018 16:00,44,108,,,5.52,1.58,0.2,0.63,120.53,0.8,,,272,Poor
DL032,5/8/2018 17:00,52,111,1.62,11.4,11.13,8.91,0.35,2.41,102.49,0.34,0.61,,259,Poor
